Product_ID,Product_Name,Catagory,Supplier_ID,Supplier_Name,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Price,Date_Received,Last_Order_Date,Expiration_Date,Warehouse_Location,Sales_Volume,Inventory_Turnover_Rate,Status
88-548-3815,Daikin Classic Dryer (Arctic Silver) #5468,Cleaning,75-579-1834,HomeSmart,343,46,294,"$70,065.51 ",1/1/2026,5/14/2026,,Zone-W-140,373,76,Discontinued
45-304-5696,Hitachi Elite OLED TV (Jet Black) #1667,Cooling,23-407-8969,TechFlow,103,40,241,"$29,469.90 ",1/1/2026,5/14/2026,,Zone-W-29,109,91,Backordered
11-275-6295,Sony Smart Vacuum Cleaner (Midnight Blue) #8575,Home Entertainment,21-813-3257,HomeSmart,63,73,257,"$21,965.47 ",1/1/2026,5/14/2026,,Zone-X-32,746,24,Discontinued
13-437-9083,Mitsubishi Turbo Robot Vacuum (Midnight Blue) #9549,Personal Care,16-891-5582,GlobalAppliance,371,92,251,"$79,577.49 ",1/1/2026,5/14/2026,,Zone-W-52,415,42,Out of Stock
84-289-4279,Sharp Classic Air Conditioner (Rose Gold) #6063,Laundry,14-653-7856,TechFlow,234,12,205,"$16,667.75 ",1/1/2026,5/14/2026,,Zone-Y-189,365,84,Backordered
28-576-4297,Panasonic Pro QLED TV (Rose Gold) #2353,Personal Care,31-308-6714,VoltNext,10,27,127,"$7,732.16 ",1/1/2026,5/14/2026,,Zone-Y-199,609,80,Backordered
50-421-4103,Dyson Elite Dishwasher (Arctic Silver) #8114,Personal Care,16-167-3070,GlobalAppliance,488,22,192,"$58,172.82 ",1/1/2026,5/14/2026,,Zone-Y-179,333,32,Discontinued
19-931-2629,Sharp Ultra Electric Kettle (Arctic Silver) #10773,Personal Care,97-167-6540,GlobalAppliance,242,40,281,"$50,687.92 ",1/1/2026,5/14/2026,,Zone-X-128,995,5,Out of Stock
91-360-9943,Hitachi Classic Robot Vacuum (Rose Gold) #9662,Home Entertainment,94-205-3284,EliteTech,284,84,226,"$34,828.71 ",1/1/2026,5/14/2026,,Zone-W-123,880,94,Backordered
44-170-3665,Panasonic Pro Washing Machine (Space Gray) #3703,Cleaning,88-272-1593,VoltNext,277,54,280,"$61,385.55 ",1/1/2026,5/14/2026,,Zone-X-41,946,56,Active
46-891-3918,Sony Max Washing Machine (Jet Black) #4330,Cleaning,28-937-2049,TechFlow,277,28,236,"$60,893.52 ",1/1/2026,5/14/2026,,Zone-W-38,932,27,Backordered
29-655-6149,Daikin Neo Vacuum Cleaner (Arctic Silver) #9053,Cleaning,41-159-2025,ElectroMax,146,94,197,"$18,489.86 ",1/1/2026,5/14/2026,,Zone-W-19,342,86,Out of Stock
71-488-8917,Mitsubishi Prime Washing Machine (Arctic Silver) #4584,Small Appliances,19-226-3266,EliteTech,291,75,144,"$74,583.34 ",1/1/2026,5/14/2026,,Zone-Z-77,919,82,Discontinued
45-156-9183,Tefal Turbo Electric Kettle (Midnight Blue) #10441,Cooling,22-208-4113,EliteTech,299,27,177,"$27,325.40 ",1/1/2026,5/14/2026,,Zone-Z-116,780,11,Discontinued
90-809-8270,Philips Neo Microwave (Pearl White) #6645,Home Entertainment,55-213-4452,TechFlow,76,36,95,"$70,037.44 ",1/1/2026,5/14/2026,,Zone-X-165,668,36,Discontinued
96-691-3651,Samsung Smart Washing Machine (Jet Black) #4376,Cooling,48-524-3265,NanoGear,78,79,161,"$6,720.24 ",1/1/2026,5/14/2026,,Zone-X-151,993,8,Out of Stock
76-929-9684,Whirlpool Air QLED TV (Midnight Blue) #2256,Personal Care,90-538-5576,GlobalAppliance,88,73,153,"$13,831.90 ",1/1/2026,5/14/2026,,Zone-X-133,941,89,Out of Stock
78-476-6314,Bosch Max Microwave (Arctic Silver) #7190,Personal Care,25-671-1493,ElectroMax,178,65,105,"$3,626.43 ",1/1/2026,5/14/2026,,Zone-Y-2,670,54,Out of Stock
47-461-7234,Sharp Neo Air Conditioner (Arctic Silver) #6348,Cooling,69-232-4702,TechFlow,316,57,199,"$48,001.59 ",1/1/2026,5/14/2026,,Zone-Y-161,918,92,Discontinued
71-239-6406,Philips Prime Dryer (Rose Gold) #5175,Small Appliances,67-532-1270,EliteTech,112,27,275,"$58,522.94 ",1/1/2026,5/14/2026,,Zone-Z-95,868,44,Active
63-123-7790,Philips Classic Air Conditioner (Midnight Blue) #5910,Small Appliances,20-504-7847,CoreElectronics,159,82,198,"$59,536.99 ",1/1/2026,5/14/2026,,Zone-W-8,433,54,Backordered
47-259-7852,Hitachi Air Refrigerator (Space Gray) #2852,Cooling,45-530-4932,CoreElectronics,436,35,177,"$76,531.90 ",1/1/2026,5/14/2026,,Zone-Y-42,424,64,Active
94-453-3632,Samsung Ultra Dishwasher (Space Gray) #7316,Cooling,75-945-5040,HomeSmart,88,96,272,"$2,617.88 ",1/1/2026,5/14/2026,,Zone-Y-161,855,52,Discontinued
94-627-5615,Mitsubishi Neo Electric Kettle (Arctic Silver) #10854,Cleaning,24-650-4884,TechFlow,352,42,186,"$17,782.60 ",1/1/2026,5/14/2026,,Zone-W-18,6,86,Backordered
29-301-3504,Philips Pro Refrigerator (Midnight Blue) #3105,Small Appliances,95-975-2266,EliteTech,403,43,59,"$18,768.89 ",1/1/2026,5/14/2026,,Zone-W-194,325,92,Backordered
29-476-3255,Daikin Prime OLED TV (Space Gray) #1133,Kitchen,44-656-4211,HomeSmart,234,52,254,"$13,336.62 ",1/1/2026,5/14/2026,,Zone-X-127,254,49,Discontinued
13-204-6147,Dyson Smart Air Conditioner (Rose Gold) #6029,Cooling,29-532-8741,GlobalAppliance,383,42,73,"$16,882.22 ",1/1/2026,5/14/2026,,Zone-Z-177,51,69,Active
59-669-1436,Daikin Ultra QLED TV (Space Gray) #1928,Cleaning,56-676-9858,VoltNext,160,96,246,"$78,334.23 ",1/1/2026,5/14/2026,,Zone-Z-188,903,89,Discontinued
97-267-6423,Daikin Elite OLED TV (Arctic Silver) #1823,Laundry,26-871-1242,NanoGear,494,18,268,"$41,366.02 ",1/1/2026,5/14/2026,,Zone-Z-39,20,23,Backordered
79-913-6805,Samsung Smart Vacuum Cleaner (Midnight Blue) #8576,Laundry,52-452-1912,EliteTech,50,72,291,"$1,561.72 ",1/1/2026,5/14/2026,,Zone-Z-76,311,9,Discontinued
16-409-8437,Samsung Max QLED TV (Jet Black) #2531,Kitchen,22-346-4217,VoltNext,199,40,263,"$79,405.75 ",1/1/2026,5/14/2026,,Zone-W-154,214,10,Discontinued
92-210-6398,Mitsubishi Pro QLED TV (Midnight Blue) #2214,Laundry,82-658-1502,VoltNext,35,49,193,"$66,808.16 ",1/1/2026,5/14/2026,,Zone-W-135,626,58,Backordered
48-700-2760,Xiaomi Air OLED TV (Rose Gold) #1504,Kitchen,39-110-1510,CoreElectronics,59,16,165,"$38,884.76 ",1/1/2026,5/14/2026,,Zone-X-173,918,88,Discontinued
80-499-9558,Philips Smart Dishwasher (Pearl White) #7530,Home Entertainment,93-433-8998,NanoGear,375,89,143,"$3,913.15 ",1/1/2026,5/14/2026,,Zone-Y-110,68,55,Discontinued
94-578-2478,Miele Elite Washing Machine (Midnight Blue) #4072,Kitchen,11-225-3042,VoltNext,149,66,194,"$26,474.09 ",1/1/2026,5/14/2026,,Zone-X-120,300,90,Out of Stock
32-690-1940,Whirlpool Smart Electric Kettle (Space Gray) #10086,Kitchen,60-170-6612,HomeSmart,253,50,126,"$79,216.17 ",1/1/2026,5/14/2026,,Zone-Y-176,688,74,Discontinued
67-780-5344,Hitachi Neo Robot Vacuum (Rose Gold) #9647,Kitchen,38-996-6316,CoreElectronics,54,66,53,"$12,836.73 ",1/1/2026,5/14/2026,,Zone-Z-62,689,34,Out of Stock
36-811-3736,Dyson Ultra Dishwasher (Midnight Blue) #7619,Cooling,51-788-4420,VoltNext,387,57,60,"$23,654.38 ",1/1/2026,5/14/2026,,Zone-Y-188,255,77,Out of Stock
26-118-4715,Panasonic Prime Electric Kettle (Pearl White) #10273,Personal Care,29-589-4498,HomeSmart,22,84,139,"$44,852.19 ",1/1/2026,5/14/2026,,Zone-Z-118,192,4,Backordered
40-439-5564,Dyson Classic Dryer (Space Gray) #4709,Small Appliances,77-911-2618,EliteTech,11,61,223,"$46,709.75 ",1/1/2026,5/14/2026,,Zone-Y-49,528,5,Discontinued
41-145-3285,Dyson Air Air Conditioner (Midnight Blue) #5849,Personal Care,48-952-8834,EliteTech,226,99,127,"$24,574.90 ",1/1/2026,5/14/2026,,Zone-Y-176,697,79,Out of Stock
72-142-5515,Sharp Neo Air Conditioner (Pearl White) #5748,Personal Care,72-997-8339,CoreElectronics,193,55,157,"$40,463.38 ",1/1/2026,5/14/2026,,Zone-X-149,186,21,Active
24-668-5172,Sharp Elite Dryer (Jet Black) #5268,Kitchen,13-607-7576,CoreElectronics,368,89,171,"$24,283.49 ",1/1/2026,5/14/2026,,Zone-Y-50,631,51,Discontinued
60-342-2705,Sharp Prime Electric Kettle (Arctic Silver) #10878,Small Appliances,71-980-4845,NanoGear,130,85,181,"$39,636.70 ",1/1/2026,5/14/2026,,Zone-Y-166,574,7,Out of Stock
66-212-9392,Bosch Air Robot Vacuum (Arctic Silver) #9905,Laundry,33-419-6372,NanoGear,348,67,224,"$24,564.37 ",1/1/2026,5/14/2026,,Zone-Y-44,915,48,Backordered
53-649-3425,Samsung Turbo Dryer (Rose Gold) #5186,Cleaning,88-889-5212,CoreElectronics,433,40,264,"$29,669.07 ",1/1/2026,5/14/2026,,Zone-Z-165,231,77,Out of Stock
98-121-4271,Tefal Air Air Conditioner (Arctic Silver) #6301,Laundry,95-435-6873,NanoGear,283,29,209,"$51,052.88 ",1/1/2026,5/14/2026,,Zone-W-163,227,42,Backordered
36-503-9736,Daikin Elite Washing Machine (Pearl White) #3923,Kitchen,65-393-1282,CoreElectronics,27,15,230,"$29,840.81 ",1/1/2026,5/14/2026,,Zone-X-148,475,92,Active
90-757-5021,Panasonic Turbo Dishwasher (Pearl White) #7588,Small Appliances,51-872-3961,GlobalAppliance,200,74,277,"$23,568.56 ",1/1/2026,5/14/2026,,Zone-X-196,956,58,Backordered
77-619-1032,Bosch Pro Refrigerator (Space Gray) #2810,Cleaning,88-128-6558,VoltNext,159,50,59,"$79,553.28 ",1/1/2026,5/14/2026,,Zone-Y-72,311,46,Active
91-992-5858,Tefal Max Washing Machine (Arctic Silver) #4486,Cooling,44-981-2725,ElectroMax,381,80,155,"$66,965.92 ",1/1/2026,5/14/2026,,Zone-Z-28,481,33,Active
87-915-3742,Xiaomi Elite Vacuum Cleaner (Pearl White) #8419,Laundry,66-142-2521,CoreElectronics,469,69,135,"$16,608.42 ",1/1/2026,5/14/2026,,Zone-W-123,111,82,Active
16-890-6021,Tefal Turbo Washing Machine (Midnight Blue) #4141,Personal Care,77-495-9644,NanoGear,309,67,217,"$74,817.19 ",1/1/2026,5/14/2026,,Zone-Z-176,251,92,Discontinued
89-212-9380,LG Air Electric Kettle (Midnight Blue) #10347,Small Appliances,93-802-6296,CoreElectronics,53,57,190,"$21,947.56 ",1/1/2026,5/14/2026,,Zone-Z-158,246,39,Out of Stock
61-214-3131,Dyson Prime QLED TV (Midnight Blue) #2324,Cooling,65-109-1127,VoltNext,112,46,62,"$20,011.61 ",1/1/2026,5/14/2026,,Zone-X-1,388,35,Active
96-889-5908,Hitachi Classic Dryer (Jet Black) #5312,Laundry,29-564-4568,GlobalAppliance,180,78,89,"$73,224.40 ",1/1/2026,5/14/2026,,Zone-Y-44,20,95,Backordered
14-607-9020,Xiaomi Turbo Vacuum Cleaner (Pearl White) #8494,Home Entertainment,61-670-4587,NanoGear,396,68,285,$783.48 ,1/1/2026,5/14/2026,,Zone-Y-103,348,93,Discontinued
37-407-3048,LG Pro Robot Vacuum (Jet Black) #9702,Personal Care,47-448-9980,CoreElectronics,103,23,87,"$17,022.02 ",1/1/2026,5/14/2026,,Zone-X-75,671,8,Discontinued
72-560-4680,Tefal Turbo Robot Vacuum (Rose Gold) #9691,Kitchen,74-853-2269,ElectroMax,270,79,78,"$61,907.21 ",1/1/2026,5/14/2026,,Zone-W-59,339,58,Active
58-741-3792,Sharp Air Electric Kettle (Rose Gold) #10503,Cleaning,53-209-8628,NanoGear,245,88,190,"$38,013.67 ",1/1/2026,5/14/2026,,Zone-Y-161,627,48,Active
82-701-1208,Tefal Turbo Microwave (Space Gray) #6541,Personal Care,46-548-2778,CoreElectronics,465,49,181,"$67,140.98 ",1/1/2026,5/14/2026,,Zone-Z-79,305,33,Discontinued
68-411-2271,Hitachi Ultra Microwave (Arctic Silver) #7172,Home Entertainment,22-778-7182,GlobalAppliance,117,13,115,"$53,499.82 ",1/1/2026,5/14/2026,,Zone-X-95,402,96,Out of Stock
48-934-3608,Bosch Max QLED TV (Jet Black) #2540,Cleaning,75-760-8947,TechFlow,158,66,281,"$49,064.05 ",1/1/2026,5/14/2026,,Zone-W-195,702,19,Backordered
10-841-5714,Dyson Classic Electric Kettle (Midnight Blue) #10409,Home Entertainment,64-829-1572,CoreElectronics,295,50,117,"$69,499.91 ",1/1/2026,5/14/2026,,Zone-W-106,1,16,Active
93-750-2822,Whirlpool Prime Refrigerator (Arctic Silver) #3681,Laundry,86-607-4668,NanoGear,168,27,264,"$26,666.92 ",1/1/2026,5/14/2026,,Zone-Y-59,364,92,Backordered
52-565-6143,Miele Prime Electric Kettle (Arctic Silver) #10882,Personal Care,50-922-6567,GlobalAppliance,166,45,281,"$43,740.99 ",1/1/2026,5/14/2026,,Zone-Y-47,486,53,Discontinued
93-416-4512,Daikin Pro Dishwasher (Space Gray) #7313,Kitchen,79-699-5697,VoltNext,397,17,255,"$55,300.18 ",1/1/2026,5/14/2026,,Zone-Z-154,687,3,Out of Stock
71-514-6845,Tefal Turbo QLED TV (Pearl White) #2191,Small Appliances,93-500-2560,TechFlow,255,11,286,"$30,168.09 ",1/1/2026,5/14/2026,,Zone-Z-77,786,72,Discontinued
58-393-1128,Daikin Max Air Conditioner (Arctic Silver) #6293,Kitchen,70-597-2929,ElectroMax,31,19,233,"$28,790.75 ",1/1/2026,5/14/2026,,Zone-Y-14,814,28,Backordered
50-687-3784,Miele Max QLED TV (Jet Black) #2542,Kitchen,90-292-6033,ElectroMax,24,38,157,"$53,903.29 ",1/1/2026,5/14/2026,,Zone-Y-6,18,76,Backordered
82-392-8354,Tefal Pro Dishwasher (Arctic Silver) #8056,Cooling,93-520-1418,TechFlow,133,38,103,"$54,734.88 ",1/1/2026,5/14/2026,,Zone-W-190,699,57,Backordered
46-477-7908,Dyson Turbo Refrigerator (Jet Black) #3539,Small Appliances,55-195-9557,HomeSmart,262,27,296,"$61,852.97 ",1/1/2026,5/14/2026,,Zone-W-186,875,18,Discontinued
87-298-6345,Sharp Air QLED TV (Space Gray) #1953,Small Appliances,29-512-8007,CoreElectronics,103,83,271,"$42,245.78 ",1/1/2026,5/14/2026,,Zone-Z-36,197,22,Out of Stock
19-438-9559,Whirlpool Max Vacuum Cleaner (Space Gray) #8241,Small Appliances,56-469-8134,EliteTech,53,42,278,"$60,384.62 ",1/1/2026,5/14/2026,,Zone-X-76,372,79,Discontinued
62-920-4334,Whirlpool Prime Dishwasher (Midnight Blue) #7731,Personal Care,49-103-1737,CoreElectronics,217,18,116,"$61,294.82 ",1/1/2026,5/14/2026,,Zone-W-126,982,34,Active
92-478-3441,Samsung Air Air Conditioner (Midnight Blue) #5846,Home Entertainment,72-582-2705,VoltNext,379,62,71,"$30,441.51 ",1/1/2026,5/14/2026,,Zone-Z-65,46,73,Discontinued
67-472-7876,Tefal Air Dishwasher (Rose Gold) #7801,Personal Care,50-409-8528,EliteTech,395,55,110,"$74,397.90 ",1/1/2026,5/14/2026,,Zone-Z-137,627,39,Backordered
53-745-3182,Sony Elite Vacuum Cleaner (Arctic Silver) #9010,Home Entertainment,13-104-5766,VoltNext,21,91,294,"$35,759.23 ",1/1/2026,5/14/2026,,Zone-X-174,411,96,Active
29-567-9056,Bosch Prime Dryer (Jet Black) #5330,Cooling,85-299-6956,GlobalAppliance,373,68,86,"$20,666.39 ",1/1/2026,5/14/2026,,Zone-X-114,739,32,Backordered
15-740-8150,Mitsubishi Elite Robot Vacuum (Arctic Silver) #9924,Cleaning,63-582-1142,ElectroMax,448,28,127,"$24,890.92 ",1/1/2026,5/14/2026,,Zone-W-131,327,72,Discontinued
64-826-6779,Xiaomi Smart Air Conditioner (Arctic Silver) #6334,Kitchen,19-926-3567,HomeSmart,94,64,98,"$65,558.50 ",1/1/2026,5/14/2026,,Zone-X-5,607,86,Backordered
94-786-1622,Bosch Prime Vacuum Cleaner (Space Gray) #8330,Cooling,78-329-7734,HomeSmart,464,97,269,"$58,648.07 ",1/1/2026,5/14/2026,,Zone-Y-80,335,21,Backordered
40-353-3125,Panasonic Air Electric Kettle (Midnight Blue) #10348,Kitchen,28-579-7192,EliteTech,473,40,275,"$54,565.70 ",1/1/2026,5/14/2026,,Zone-X-81,645,56,Active
61-230-8545,Dyson Smart Air Conditioner (Pearl White) #5729,Small Appliances,48-269-1713,EliteTech,237,86,169,"$8,512.85 ",1/1/2026,5/14/2026,,Zone-Y-5,430,74,Backordered
26-617-5736,Samsung Neo Dishwasher (Pearl White) #7541,Cleaning,20-934-4845,GlobalAppliance,118,11,205,"$24,082.91 ",1/1/2026,5/14/2026,,Zone-Z-52,424,35,Out of Stock
59-105-1641,Bosch Air Air Conditioner (Arctic Silver) #6305,Laundry,40-569-7202,NanoGear,1,36,230,"$49,625.81 ",1/1/2026,5/14/2026,,Zone-W-178,606,54,Out of Stock
93-350-9712,Samsung Elite Air Conditioner (Jet Black) #6161,Home Entertainment,37-184-4759,CoreElectronics,115,29,68,"$68,173.16 ",1/1/2026,5/14/2026,,Zone-X-18,564,15,Out of Stock
22-731-8218,Sony Elite Vacuum Cleaner (Jet Black) #8860,Cleaning,27-176-6079,TechFlow,208,24,50,"$57,969.51 ",1/1/2026,5/14/2026,,Zone-Y-113,300,28,Backordered
74-357-1492,Whirlpool Air Refrigerator (Midnight Blue) #3156,Laundry,52-346-8033,HomeSmart,138,20,74,"$42,206.44 ",1/1/2026,5/14/2026,,Zone-Y-146,930,46,Active
83-930-3388,Miele Pro QLED TV (Pearl White) #2062,Kitchen,62-203-3594,TechFlow,328,82,171,"$73,235.39 ",1/1/2026,5/14/2026,,Zone-X-198,423,29,Backordered
16-419-3205,Miele Classic QLED TV (Pearl White) #2167,Kitchen,68-848-4171,NanoGear,485,64,68,"$12,317.32 ",1/1/2026,5/14/2026,,Zone-Y-104,516,17,Discontinued
69-809-5645,Tefal Max Dryer (Space Gray) #4636,Small Appliances,81-813-1647,EliteTech,97,12,119,"$39,809.31 ",1/1/2026,5/14/2026,,Zone-Z-185,859,72,Discontinued
37-480-1113,Samsung Pro Vacuum Cleaner (Rose Gold) #8651,Cooling,69-419-8036,GlobalAppliance,193,30,226,"$46,116.07 ",1/1/2026,5/14/2026,,Zone-X-43,311,65,Discontinued
66-615-3082,Sharp Max Microwave (Pearl White) #6588,Laundry,91-844-4170,EliteTech,403,99,74,"$20,613.92 ",1/1/2026,5/14/2026,,Zone-W-83,59,85,Out of Stock
27-384-1856,Hitachi Turbo Dishwasher (Arctic Silver) #8192,Home Entertainment,92-391-7502,CoreElectronics,450,55,71,"$28,206.21 ",1/1/2026,5/14/2026,,Zone-W-190,53,67,Active
94-975-3319,Tefal Turbo Dryer (Arctic Silver) #5491,Home Entertainment,94-556-5972,HomeSmart,79,57,105,"$74,585.29 ",1/1/2026,5/14/2026,,Zone-X-116,884,7,Active
98-225-1995,Tefal Elite Vacuum Cleaner (Space Gray) #8266,Cleaning,38-987-8162,VoltNext,441,25,130,"$45,488.61 ",1/1/2026,5/14/2026,,Zone-Z-171,566,93,Out of Stock
53-841-5085,Sony Max Air Conditioner (Rose Gold) #5980,Kitchen,33-978-8306,EliteTech,3,89,210,"$9,761.74 ",1/1/2026,5/14/2026,,Zone-Y-104,726,35,Discontinued
70-165-6663,Bosch Smart Robot Vacuum (Pearl White) #9335,Cleaning,29-930-6259,EliteTech,420,17,94,"$37,533.93 ",1/1/2026,5/14/2026,,Zone-Y-81,766,26,Active
80-691-8368,Hitachi Air Air Purifier (Space Gray) #10952,Laundry,39-948-7817,VoltNext,213,53,117,"$69,599.50 ",1/1/2026,5/14/2026,,Zone-W-43,846,96,Active
26-352-7727,Whirlpool Turbo Air Conditioner (Midnight Blue) #5946,Small Appliances,16-883-8004,VoltNext,154,12,272,"$36,574.82 ",1/1/2026,5/14/2026,,Zone-X-13,802,61,Backordered
39-122-8175,Hitachi Smart Washing Machine (Space Gray) #3782,Laundry,38-706-8941,VoltNext,340,34,185,"$9,969.82 ",1/1/2026,5/14/2026,,Zone-Z-195,370,16,Backordered
10-485-2327,Miele Classic OLED TV (Jet Black) #1717,Personal Care,91-792-6944,NanoGear,209,42,218,"$1,717.69 ",1/1/2026,5/14/2026,,Zone-Y-2,511,85,Active
12-278-3171,Miele Neo Refrigerator (Jet Black) #3502,Cooling,45-439-8768,VoltNext,183,72,146,"$4,097.27 ",1/1/2026,5/14/2026,,Zone-X-26,266,99,Backordered
48-144-7256,Bosch Pro Dryer (Arctic Silver) #5360,Home Entertainment,37-552-8311,EliteTech,341,40,214,"$2,441.76 ",1/1/2026,5/14/2026,,Zone-W-183,59,50,Backordered
17-457-2263,Samsung Prime Dryer (Rose Gold) #5171,Cleaning,48-419-9337,CoreElectronics,235,21,74,"$39,530.27 ",1/1/2026,5/14/2026,,Zone-X-92,289,17,Out of Stock
14-172-3898,Miele Prime Vacuum Cleaner (Arctic Silver) #9082,Cooling,91-570-5830,TechFlow,362,56,288,"$52,538.33 ",1/1/2026,5/14/2026,,Zone-X-47,712,1,Backordered
30-981-2507,Bosch Pro Electric Kettle (Arctic Silver) #10760,Kitchen,93-704-5410,ElectroMax,33,69,107,"$68,548.59 ",1/1/2026,5/14/2026,,Zone-Y-51,353,39,Active
98-716-5848,Philips Neo OLED TV (Midnight Blue) #1395,Personal Care,54-768-5969,HomeSmart,34,20,272,"$7,310.73 ",1/1/2026,5/14/2026,,Zone-Y-28,955,12,Discontinued
69-587-8778,Samsung Turbo Dishwasher (Arctic Silver) #8186,Personal Care,94-874-7354,VoltNext,166,75,122,"$73,893.22 ",1/1/2026,5/14/2026,,Zone-Y-145,84,85,Active
55-600-4344,Miele Elite Electric Kettle (Arctic Silver) #10822,Small Appliances,59-843-1076,CoreElectronics,333,46,266,"$43,869.11 ",1/1/2026,5/14/2026,,Zone-Y-188,89,38,Active
53-548-9936,Hitachi Turbo Dryer (Arctic Silver) #5492,Small Appliances,47-323-3351,VoltNext,0,30,208,"$8,666.44 ",1/1/2026,5/14/2026,,Zone-Z-133,412,57,Discontinued
70-319-2524,Sony Ultra QLED TV (Rose Gold) #2365,Personal Care,38-959-7158,GlobalAppliance,438,60,277,"$16,660.39 ",1/1/2026,5/14/2026,,Zone-W-54,861,96,Out of Stock
49-652-3046,Samsung Smart Electric Kettle (Rose Gold) #10526,Cooling,47-539-4247,NanoGear,205,58,166,"$18,224.80 ",1/1/2026,5/14/2026,,Zone-W-174,278,69,Out of Stock
81-198-8480,Miele Smart Robot Vacuum (Jet Black) #9787,Home Entertainment,74-194-1751,ElectroMax,267,31,102,"$9,355.66 ",1/1/2026,5/14/2026,,Zone-W-112,298,16,Out of Stock
68-681-5298,Hitachi Elite Microwave (Rose Gold) #6917,Cleaning,50-690-4908,EliteTech,425,95,184,"$7,889.72 ",1/1/2026,5/14/2026,,Zone-Y-102,599,7,Out of Stock
10-940-7008,Panasonic Ultra Air Conditioner (Rose Gold) #5968,Kitchen,67-846-6464,NanoGear,269,70,163,"$1,323.26 ",1/1/2026,5/14/2026,,Zone-Y-123,304,78,Out of Stock
92-227-2806,Dyson Elite Washing Machine (Pearl White) #3914,Cooling,27-962-8976,NanoGear,243,68,235,"$19,689.01 ",1/1/2026,5/14/2026,,Zone-W-140,99,65,Out of Stock
90-362-3200,Dyson Neo Microwave (Pearl White) #6644,Cooling,58-379-2024,NanoGear,134,95,123,"$17,854.13 ",1/1/2026,5/14/2026,,Zone-Z-122,54,36,Discontinued
19-172-6316,Samsung Ultra Dryer (Pearl White) #4766,Laundry,26-788-6092,GlobalAppliance,202,60,258,"$77,777.65 ",1/1/2026,5/14/2026,,Zone-X-113,936,49,Active
79-638-9681,Philips Turbo Washing Machine (Jet Black) #4440,Small Appliances,20-777-6847,NanoGear,161,80,50,"$65,956.99 ",1/1/2026,5/14/2026,,Zone-W-157,259,90,Out of Stock
45-417-4306,Hitachi Pro Vacuum Cleaner (Pearl White) #8357,Personal Care,11-903-6589,NanoGear,453,19,176,"$33,218.49 ",1/1/2026,5/14/2026,,Zone-W-142,817,20,Out of Stock
85-159-7392,Whirlpool Air Dishwasher (Rose Gold) #7806,Cooling,63-523-7421,TechFlow,70,25,124,"$54,185.88 ",1/1/2026,5/14/2026,,Zone-Y-141,289,28,Backordered
95-740-1805,Daikin Max Refrigerator (Midnight Blue) #3143,Home Entertainment,95-989-3279,TechFlow,20,56,274,"$47,386.61 ",1/1/2026,5/14/2026,,Zone-X-21,975,61,Discontinued
85-250-8900,Dyson Pro Air Conditioner (Jet Black) #6104,Cooling,60-310-3428,HomeSmart,230,88,149,"$15,141.25 ",1/1/2026,5/14/2026,,Zone-Y-144,677,52,Discontinued
78-754-4206,Panasonic Prime Air Conditioner (Rose Gold) #6073,Personal Care,25-543-4633,CoreElectronics,111,65,298,"$78,854.27 ",1/1/2026,5/14/2026,,Zone-X-135,695,26,Backordered
12-879-1330,Whirlpool Elite QLED TV (Jet Black) #2571,Laundry,63-543-8192,TechFlow,277,89,229,"$14,272.89 ",1/1/2026,5/14/2026,,Zone-X-188,583,3,Discontinued
78-949-4266,Mitsubishi Ultra Dryer (Rose Gold) #5079,Kitchen,88-233-9055,HomeSmart,383,50,277,"$3,465.04 ",1/1/2026,5/14/2026,,Zone-W-156,597,12,Out of Stock
73-232-5213,Miele Elite QLED TV (Pearl White) #2122,Small Appliances,52-516-8579,CoreElectronics,145,61,204,"$39,791.21 ",1/1/2026,5/14/2026,,Zone-Z-134,890,39,Backordered
29-893-2608,Whirlpool Smart Washing Machine (Space Gray) #3786,Home Entertainment,17-298-3670,VoltNext,276,99,67,"$20,774.82 ",1/1/2026,5/14/2026,,Zone-W-23,261,25,Out of Stock
19-540-5979,Miele Classic Washing Machine (Pearl White) #3967,Kitchen,85-796-9063,HomeSmart,237,72,229,"$47,343.44 ",1/1/2026,5/14/2026,,Zone-W-76,411,32,Discontinued
65-506-2194,Mitsubishi Neo Refrigerator (Jet Black) #3504,Small Appliances,93-431-4868,CoreElectronics,138,69,130,"$71,623.02 ",1/1/2026,5/14/2026,,Zone-W-127,668,12,Backordered
23-422-7594,Panasonic Turbo Microwave (Rose Gold) #6988,Personal Care,76-774-4513,TechFlow,161,71,135,"$61,339.13 ",1/1/2026,5/14/2026,,Zone-W-30,241,46,Discontinued
51-370-4728,LG Ultra Robot Vacuum (Arctic Silver) #9867,Small Appliances,30-482-8742,TechFlow,381,40,69,"$60,447.86 ",1/1/2026,5/14/2026,,Zone-Z-191,122,40,Active
42-255-5809,Xiaomi Classic Dishwasher (Arctic Silver) #8164,Cooling,57-758-8763,ElectroMax,455,84,230,"$46,614.30 ",1/1/2026,5/14/2026,,Zone-Y-103,400,81,Out of Stock
79-969-8607,Sharp Prime OLED TV (Jet Black) #1728,Laundry,29-597-4794,CoreElectronics,143,68,96,"$19,735.77 ",1/1/2026,5/14/2026,,Zone-Y-164,197,27,Out of Stock
